noun,support,len,variation
bertoldos,bertoldo,9,2
bertoldo,bertoldo,8,2
bertoldices,bertoldice,11,2
bertoldice,bertoldice,10,2
bertangil,bertangil,9,2
bertangiis,bertangil,10,2
berronas,berrona,8,2
berrona,berrona,7,2
berroas,berroa,7,2
berroa,berroa,6,2
berrão,berrão,6,2
berçários,berçário,9,2
berçário,berçário,8,2
berrões,berrão,7,2
berreiros,berreiro,9,2
berreiro,berreiro,8,2
berregas,berrega,8,2
berrega,berrega,7,2
berratórios,berratório,11,2
berzundela,berzundela,10,2
betonilha,betonilha,9,2
berzundelas,berzundela,11,2
besantes,besante,8,2
bestice,bestice,7,2
bestiames,bestiame,9,2
bestiame,bestiame,8,2
bestialização,bestialização,13,2
bestializações,bestialização,14,2
bestializadores,bestializador,15,2
bestializador,bestializador,13,2
bestialidades,bestialidade,13,2
bestialidade,bestialidade,12,2
bestiagens,bestiagem,10,2
bestiagem,bestiagem,9,2
bestiagas,bestiaga,9,2
bestiaga,bestiaga,8,2
besteiros,besteiro,9,2
besteiro,besteiro,8,2
besteiras,besteira,9,2
besteira,besteira,8,2
bestearias,bestearia,10,2
bestearia,bestearia,9,2
bestarias,bestaria,9,2
bestaria,bestaria,8,2
besigues,besigue,8,2
besigue,besigue,7,2
besante,besante,7,2
berratório,berratório,10,2
betonilhas,betonilha,10,2
betouras,betoura,8,2
bibliopola,bibliopola,10,2
bibliopiratas,bibliopirata,13,2
bibliopiratarias,bibliopirataria,16,2
bibliopirataria,bibliopirataria,15,2
bibliopirata,bibliopirata,12,2
biblionímias,biblionímia,12,2
biblionímia,biblionímia,11,2
bibliomantes,bibliomante,12,2
bibliomante,bibliomante,11,2
bibliomanias,bibliomania,12,2
bibliopolas,bibliopola,11,2
bibliomania,bibliomania,11,2
bibliomancia,bibliomancia,12,2
bibliologias,bibliologia,12,2
bibliologia,bibliologia,11,2
bibliografias,bibliografia,13,2
bibliografia,bibliografia,12,2
bibliofobias,bibliofobia,12,2
bibliofobia,bibliofobia,11,2
bibliofilias,bibliofilia,12,2
bibliofilia,bibliofilia,11,2
bibliofagias,bibliofagia,12,2
bibliomancias,bibliomancia,13,2
bibliorreia,bibliorreia,11,2
bibliorreias,bibliorreia,12,2
biblioteca,biblioteca,10,2
bicanca,bicanca,7,2
bical,bical,5,2
bicais,bical,6,2
bicadas,bicada,7,2
bicada,bicada,6,2
bibós,bibó,5,2
bibras,bibra,6,2
bibra,bibra,5,2
bibos,bibo,5,2
bibo,bibo,4,2
biblísticas,biblística,11,2
biblística,biblística,10,2
bibliátricas,bibliátrica,12,2
bibliátrica,bibliátrica,11,2
biblistas,biblista,9,2
biblista,biblista,8,2
bibliotáfios,bibliotáfio,12,2
bibliotáfio,bibliotáfio,11,2
biblioteconomias,biblioteconomia,16,2
biblioteconomia,biblioteconomia,15,2
bibliotecnias,bibliotecnia,13,2
bibliotecnia,bibliotecnia,12,2
bibliotecas,biblioteca,11,2
bibliofagia,bibliofagia,11,2
bibliocleptas,biblioclepta,13,2
biblioclepta,biblioclepta,12,2
biblioclastas,biblioclasta,13,2
biafada,biafada,7,2
biça,biça,4,2
bóia,bóia,4,2
búgulas,búgula,7,2
búgula,búgula,6,2
bófias,bófia,6,2
bófia,bófia,5,2
búfalos,búfalo,7,2
búfalo,búfalo,6,2
bezoares,bezoar,8,2
bezoar,bezoar,6,2
bezerradas,bezerrada,10,2
bezerrada,bezerrada,9,2
bezedores,bezedor,9,2
bezedor,bezedor,7,2
bexigão,bexigão,7,2
bexigões,bexigão,8,2
betumes,betume,7,2
betume,betume,6,2
betumadeiras,betumadeira,12,2
betumadeira,betumadeira,11,2
betouros,betouro,8,2
betouro,betouro,7,2
biafadas,biafada,8,2
betoura,betoura,7,2
bóias,bóia,5,2
bibó,bibó,4,2
biblioclasta,biblioclasta,12,2
bibliónimos,bibliónimo,11,2
bibliónimo,bibliónimo,10,2
biblicistas,biblicista,11,2
biblicista,biblicista,10,2
biblicismos,biblicismo,11,2
biblicismo,biblicismo,10,2
bibóis,bibói,6,2
bibis,bibi,5,2
bibichinhos,bibichinho,11,2
bibichinho,bibichinho,10,2
bibói,bibói,5,2
bibi,bibi,4,2
bibes,bibe,5,2
biberão,biberão,7,2
biberetes,biberete,9,2
biberete,biberete,8,2
biberões,biberão,8,2
bibelôs,bibelô,7,2
bibelotistas,bibelotista,12,2
bibelotista,bibelotista,11,2
bibelô,bibelô,6,2
bibe,bibe,4,2
biças,biça,5,2
bicancas,bicanca,8,2
berras,berra,6,2
berraria,berraria,8,2
bengos,bengo,6,2
bengo,bengo,5,2
bengalão,bengalão,8,2
bengalões,bengalão,9,2
bengaleiros,bengaleiro,11,2
bengaleiro,bengaleiro,10,2
bengaladas,bengalada,10,2
bengalada,bengalada,9,2
benguela,benguela,8,2
benfiquistas,benfiquista,12,2
benfiquismos,benfiquismo,12,2
benfiquismo,benfiquismo,11,2
benfeitorias,benfeitoria,12,2
benfeitoria,benfeitoria,11,2
benevolências,benevolência,13,2
benevolência,benevolência,12,2
benesses,benesse,8,2
benesse,benesse,7,2
beneplácitos,beneplácito,12,2
beneplácito,beneplácito,11,2
benfiquista,benfiquista,11,2
benguelas,benguela,9,2
benguelense,benguelense,11,2
benguelenses,benguelense,12,2
benzidinas,benzidina,10,2
benzidina,benzidina,9,2
benzenos,benzeno,8,2
benzeno,benzeno,7,2
benzeduras,benzedura,10,2
benzedura,benzedura,9,2
benzedelas,benzedela,10,2
benzedela,benzedela,9,2
bentos,bento,6,2
bentoínhas,bentoínha,10,2
bentoínha,bentoínha,9,2
bento,bento,5,2
bens,bem,4,2
benquerenças,benquerença,12,2
benquerença,benquerença,11,2
ébenos,ébeno,6,2
ébeno,ébeno,5,2
benjoíns,benjoím,8,2
benjoím,benjoím,7,2
benjamins,benjamim,9,2
benjamim,benjamim,8,2
benignidades,benignidade,12,2
benignidade,benignidade,11,2
benemerências,benemerência,13,2
benemerência,benemerência,12,2
benemerentes,benemerente,12,2
benemerente,benemerente,11,2
bels,bel,4,2
óbelos,óbelo,6,2
beloários,beloário,9,2
beloário,beloário,8,2
beloárias,beloária,9,2
beloária,beloária,8,2
belonofobias,belonofobia,12,2
belonofobia,belonofobia,11,2
belonas,belona,7,2
belona,belona,6,2
belomantes,belomante,10,2
belomante,belomante,9,2
belomancias,belomancia,11,2
belomancia,belomancia,10,2
óbelo,óbelo,5,2
beléns,belém,6,2
belém,belém,5,2
belisários,belisário,10,2
belisário,belisário,9,2
belisárias,belisária,10,2
belisária,belisária,9,2
beliscão,beliscão,8,2
beliscões,beliscão,9,2
beluca,beluca,6,2
benzil,benzil,6,2
belucas,beluca,7,2
belugas,beluga,7,2
beneficências,beneficência,13,2
beneficência,beneficência,12,2
beneficiação,beneficiação,12,2
beneficiamentos,beneficiamento,15,2
beneficiamento,beneficiamento,14,2
beneficiações,beneficiação,13,2
benefes,benefe,7,2
benefe,benefe,6,2
benefícios,benefício,10,2
benefício,benefício,9,2
beneditos,benedito,9,2
benedito,benedito,8,2
bemol,bemol,5,2
bemóis,bemol,6,2
bem,bem,3,2
belzebus,belzebu,8,2
belzebu,belzebu,7,2
belveres,belver,8,2
belverdes,belverde,9,2
belverde,belverde,8,2
belver,belver,6,2
belvederes,belvedere,10,2
belvedere,belvedere,9,2
beluga,beluga,6,2
berrarias,berraria,9,2
benzilhões,benzilhão,10,2
benzilo,benzilo,7,2
berloques,berloque,9,2
berloque,berloque,8,2
berílios,berílio,8,2
berílio,berílio,7,2
berlinês,berlinês,8,2
berlineses,berlinês,10,2
berlinenses,berlinense,11,2
berlinense,berlinense,10,2
berlindes,berlinde,9,2
berlinde,berlinde,8,2
berma,berma,5,2
berlindas,berlinda,9,2
berkeleyanismos,berkeleyanismo,15,2
berkeleyanismo,berkeleyanismo,14,2
beringelas,beringela,10,2
beringela,beringela,9,2
berimbaus,berimbau,9,2
berimbau,berimbau,8,2
berilos,berilo,7,2
berilo,berilo,6,2
beróides,beróide,8,2
beróide,beróide,7,2
berlinda,berlinda,8,2
bermas,berma,6,2
bermuda,bermuda,7,2
bermudas,bermuda,8,2
berração,berração,8,2
berrações,berração,9,2
berra,berra,5,2
berquélios,berquélio,10,2
berquélio,berquélio,9,2
beroídeos,beroídeo,9,2
beroídeo,beroídeo,8,2
bernês,bernês,6,2
berneses,bernês,8,2
bernes,berne,6,2
bernenses,bernense,9,2
bernense,bernense,8,2
berne,berne,5,2
bernazes,bernaz,8,2
bernaz,bernaz,6,2
bernardices,bernardice,11,2
bernardice,bernardice,10,2
bernachos,bernacho,9,2
bernacho,bernacho,8,2
bernacas,bernaca,8,2
bernaca,bernaca,7,2
bericídeos,bericídeo,10,2
bericídeo,bericídeo,9,2
bergsonismos,bergsonismo,12,2
bergsonismo,bergsonismo,11,2
berças,berça,6,2
berça,berça,5,2
bóer,bóer,4,2
bequilhas,bequilha,9,2
bequilha,bequilha,8,2
beques,beque,6,2
beque,beque,5,2
benzonafetol,benzonafetol,12,2
benzonafetóis,benzonafetol,13,2
benzol,benzol,6,2
benzodiazepinas,benzodiazepina,15,2
benzodiazepina,benzodiazepina,14,2
benzoatos,benzoato,9,2
benzoato,benzoato,8,2
benzitas,benzita,8,2
benzita,benzita,7,2
benzóis,benzol,7,2
benzis,benzil,6,2
benzinas,benzina,8,2
benzina,benzina,7,2
benzimentos,benzimento,11,2
benzimento,benzimento,10,2
benzilos,benzilo,8,2
berbequim,berbequim,9,2
benzilhão,benzilhão,9,2
berbequins,berbequim,10,2
berberes,berbere,8,2
bergelas,bergela,8,2
bergela,bergela,7,2
bergantins,bergantim,10,2
bergantim,bergantim,9,2
bergamotas,bergamota,10,2
bergamota,bergamota,9,2
bergadinhas,bergadinha,11,2
bergadinha,bergadinha,10,2
bóeres,bóer,6,2
úberes,úbere,6,2
úbere,úbere,5,2
berdamerdas,berdamerda,11,2
berdamerda,berdamerda,10,2
berícidas,berícida,9,2
berícida,berícida,8,2
berbigoeiras,berbigoeira,12,2
berbigoeira,berbigoeira,11,2
berbigão,berbigão,8,2
berbigões,berbigão,9,2
berbicachos,berbicacho,11,2
berbicacho,berbicacho,10,2
berberinas,berberina,10,2
berberina,berberina,9,2
berbere,berbere,7,2
bismelas,bismela,8,2
bicancra,bicancra,8,2
bicanço,bicanço,7,2
bionose,bionose,7,2
biometrias,biometria,10,2
biometria,biometria,9,2
biomecânicas,biomecânica,12,2
biomecânica,biomecânica,11,2
biombos,biombo,7,2
biombo,biombo,6,2
biomassas,biomassa,9,2
biomassa,biomassa,8,2
biomagnetismos,biomagnetismo,14,2
bionoses,bionose,8,2
biomagnetismo,biomagnetismo,13,2
bioluminescência,bioluminescência,16,2
biologistas,biologista,11,2
biologista,biologista,10,2
biologismos,biologismo,11,2
biologismo,biologismo,10,2
biologias,biologia,9,2
biologia,biologia,8,2
biogás,biogás,6,2
biografistas,biografista,12,2
biografista,biografista,11,2
bioluminescências,bioluminescência,17,2
biopse,biopse,6,2
biopses,biopse,7,2
biopsia,biopsia,7,2
biotites,biotite,8,2
biotite,biotite,7,2
biotitas,biotita,8,2
biotita,biotita,7,2
bioéticas,bioética,9,2
bioética,bioética,8,2
biotecnologias,biotecnologia,14,2
biotecnologia,biotecnologia,13,2
biotaxias,biotaxia,9,2
biotaxia,biotaxia,8,2
biostratigrafias,biostratigrafia,16,2
biostratigrafia,biostratigrafia,15,2
biostratígrafos,biostratígrafo,15,2
biostratígrafo,biostratígrafo,14,2
biosferas,biosfera,9,2
biosfera,biosfera,8,2
bioritmos,bioritmo,9,2
bioritmo,bioritmo,8,2
bioquices,bioquice,9,2
bioquice,bioquice,8,2
biopsias,biopsia,8,2
biografias,biografia,10,2
biografia,biografia,9,2
biogéneses,biogénese,10,2
biogénese,biogénese,9,2
biocompatibilidade,biocompatibilidade,18,2
biocombustível,biocombustível,14,2
biocombustíveis,biocombustível,15,2
biocolóides,biocolóide,11,2
biocolóide,biocolóide,10,2
bioco,bioco,5,2
biocatalizadores,biocatalizador,16,2
biocatalizador,biocatalizador,14,2
biobibliografias,biobibliografia,16,2
biobibliografia,biobibliografia,15,2
binários,binário,8,2
binário,binário,7,2
binómios,binómio,8,2
binómio,binómio,7,2
biênios,biênio,7,2
biênio,biênio,6,2
biénios,biénio,7,2
biénio,biénio,6,2
biónicas,biónica,8,2
biónica,biónica,7,2
bingos,bingo,6,2
bingo,bingo,5,2
binágios,binágio,8,2
biocompatibilidades,biocompatibilidade,19,2
biotopo,biotopo,7,2
biocos,bioco,6,2
biodegradabilidades,biodegradabilidade,19,2
biogeografias,biogeografia,13,2
biogeografia,biogeografia,12,2
biogenias,biogenia,9,2
biogenia,biogenia,8,2
biogases,biogás,8,2
biofobias,biofobia,9,2
biofobia,biofobia,8,2
bioestatísticas,bioestatística,15,2
bioestatística,bioestatística,14,2
bioesferas,bioesfera,10,2
bioesfera,bioesfera,9,2
bioenergéticas,bioenergética,14,2
bioenergética,bioenergética,13,2
bioenergias,bioenergia,11,2
bioenergia,bioenergia,10,2
bioelectricidades,bioelectricidade,17,2
bioelectricidade,bioelectricidade,16,2
biodiversidades,biodiversidade,15,2
biodiversidade,biodiversidade,14,2
biodinâmicas,biodinâmica,12,2
biodinâmica,biodinâmica,11,2
biodegradabilidade,biodegradabilidade,18,2
binágio,binágio,7,2
biotopologia,biotopologia,12,2
biotopos,biotopo,8,2
biscalhos,biscalho,9,2
biscalho,biscalho,8,2
biscalheiras,biscalheira,12,2
biscalheira,biscalheira,11,2
biscaios,biscaio,8,2
biscaio,biscaio,7,2
biscaias,biscaia,8,2
biscaia,biscaia,7,2
bisbórrias,bisbórria,10,2
bisbórria,bisbórria,9,2
biscalongo,biscalongo,10,2
bisbilhotices,bisbilhotice,13,2
bisarmas,bisarma,8,2
bisarma,bisarma,7,2
bisalhos,bisalho,8,2
bisalho,bisalho,7,2
bisagras,bisagra,8,2
bisagra,bisagra,7,2
birutices,birutice,9,2
birutice,birutice,8,2
birutas,biruta,7,2
biruta,biruta,6,2
bisbilhotice,bisbilhotice,12,2
biscalongos,biscalongo,11,2
biscate,biscate,7,2
biscates,biscate,8,2
bismas,bisma,6,2
bisma,bisma,5,2
biséis,bisel,6,2
bisões,bisão,6,2
bisel,bisel,5,2
bisegres,bisegre,8,2
bisegre,bisegre,7,2
biscoutarias,biscoutaria,12,2
biscoutaria,biscoutaria,11,2
biscoutadas,biscoutada,11,2
biscoutada,biscoutada,10,2
biscoiteiros,biscoiteiro,12,2
biscoiteiro,biscoiteiro,11,2
biscoiteiras,biscoiteira,12,2
biscoiteira,biscoiteira,11,2
biscoitarias,biscoitaria,12,2
biscoitaria,biscoitaria,11,2
biscoitadas,biscoitada,11,2
biscoitada,biscoitada,10,2
biscatos,biscato,8,2
biscato,biscato,7,2
birres,birre,6,2
birremes,birreme,8,2
birreme,birreme,7,2
birrefringências,birrefringência,16,2
biprismas,biprisma,9,2
biprisma,biprisma,8,2
bipolarização,bipolarização,13,2
bipolarizações,bipolarização,14,2
bipolaridades,bipolaridade,13,2
bipolaridade,bipolaridade,12,2
biplanos,biplano,8,2
biplano,biplano,7,2
bipirâmides,bipirâmide,11,2
bipirâmide,bipirâmide,10,2
bipes,bip,5,2
bipenes,bipene,7,2
bipene,bipene,6,2
bipartição,bipartição,10,2
bipartições,bipartição,11,2
bipartidaristas,bipartidarista,15,2
bipartidarista,bipartidarista,14,2
bipartidarismos,bipartidarismo,15,2
bipartidarismo,bipartidarismo,14,2
bipé,bipé,4,2
bip,bip,3,2
biotérios,biotério,9,2
biotério,biotério,8,2
bipés,bipé,5,2
biotopologias,biotopologia,13,2
biópsia,biópsia,7,2
biqueira,biqueira,8,2
birrefringência,birrefringência,15,2
birrefrangências,birrefrangência,16,2
birrefrangência,birrefrangência,15,2
birrefracção,birrefracção,12,2
birrefracções,birrefracção,13,2
birre,birre,5,2
birras,birra,6,2
birra,birra,5,2
birmãs,birmã,6,2
birmanes,birmane,8,2
birmane,birmane,7,2
birmã,birmã,5,2
biribíris,biribíri,9,2
biribíri,biribíri,8,2
birbantes,birbante,9,2
birbante,birbante,8,2
biquinis,biquini,8,2
biquini,biquini,7,2
biqueirão,biqueirão,9,2
biqueirões,biqueirão,10,2
biqueiras,biqueira,9,2
biqueiradas,biqueirada,11,2
biqueirada,biqueirada,10,2
biópsias,biópsia,8,2
bicancras,bicancra,9,2
bindas,binda,6,2
binóculos,binóculo,9,2
bifalhada,bifalhada,9,2
bienal,bienal,6,2
bienais,bienal,7,2
bielas,biela,6,2
biela,biela,5,2
bidés,bidé,5,2
bidoeiros,bidoeiro,9,2
bidoeiro,bidoeiro,8,2
bidão,bidão,5,2
bidões,bidão,6,2
bifalhadas,bifalhada,10,2
bidentes,bidente,8,2
bidé,bidé,4,2
bicudos,bicudo,7,2
bicudo,bicudo,6,2
bicudas,bicuda,7,2
bicuda,bicuda,6,2
bicromias,bicromia,9,2
bicromia,bicromia,8,2
bicípites,bicípite,9,2
bicípite,bicípite,8,2
bicornes,bicorne,8,2
bidente,bidente,7,2
bifana,bifana,6,2
bifanas,bifana,7,2
bifeira,bifeira,7,2
bigodeira,bigodeira,9,2
bignoniáceas,bignoniácea,12,2
bignoniácea,bignoniácea,11,2
bignónias,bignónia,9,2
bignónia,bignónia,8,2
bigles,bigle,6,2
bigle,bigle,5,2
biglas,bigla,6,2
bigla,bigla,5,2
bigeminismos,bigeminismo,12,2
bigeminismo,bigeminismo,11,2
bigas,biga,5,2
bigamias,bigamia,8,2
bigamia,bigamia,7,2
biga,biga,4,2
big,big,3,2
bifurcação,bifurcação,10,2
bifurcações,bifurcação,11,2
bifonias,bifonia,8,2
bifonia,bifonia,7,2
bifesteques,bifesteque,11,2
bifesteque,bifesteque,10,2
bifeiras,bifeira,8,2
bicorne,bicorne,7,2
bicloretos,bicloreto,10,2
bicloreto,bicloreto,9,2
biácidos,biácido,8,2
bicharengos,bicharengo,11,2
bicharengo,bicharengo,10,2
bicharedos,bicharedo,10,2
bicharedo,bicharedo,9,2
bicharadas,bicharada,10,2
bicharada,bicharada,9,2
bichanices,bichanice,10,2
bichanice,bichanice,9,2
bichaneiras,bichaneira,11,2
bichaneira,bichaneira,10,2
bichanadas,bichanada,10,2
bichanada,bichanada,9,2
óbices,óbice,6,2
biáceos,biáceo,7,2
biáceo,biáceo,6,2
bicentenários,bicentenário,13,2
bicentenário,bicentenário,12,2
óbice,óbice,5,2
bicarbonatos,bicarbonato,12,2
bicarbonato,bicarbonato,11,2
bicanços,bicanço,8,2
bicharia,bicharia,8,2
bigodeiras,bigodeira,10,2
bicharias,bicharia,9,2
bicharocas,bicharoca,10,2
biácido,biácido,7,2
biciclistas,biciclista,11,2
biciclista,biciclista,10,2
bichouros,bichouro,9,2
bichouro,bichouro,8,2
bichoiros,bichoiro,9,2
bichoiro,bichoiro,8,2
bichocos,bichoco,8,2
bichoco,bichoco,7,2
bichocas,bichoca,8,2
bichoca,bichoca,7,2
bichices,bichice,8,2
bichice,bichice,7,2
bichezas,bicheza,8,2
bicheza,bicheza,7,2
bicheiros,bicheiro,9,2
bicheiro,bicheiro,8,2
bicheiras,bicheira,9,2
bicheira,bicheira,8,2
bicharocos,bicharoco,10,2
bicharoco,bicharoco,9,2
bicharoca,bicharoca,9,2
binda,binda,5,2
bigodi,bigodi,6,2
bilreiros,bilreiro,9,2
bilreiro,bilreiro,8,2
bilreiras,bilreira,9,2
bilreira,bilreira,8,2
bilontragens,bilontragem,12,2
bilontragem,bilontragem,11,2
bilogias,bilogia,8,2
bilogia,bilogia,7,2
bilro,bilro,5,2
bilocação,bilocação,9,2
bilénios,bilénio,8,2
bilénio,bilénio,7,2
biliverdinas,biliverdina,12,2
biliverdina,biliverdina,11,2
bilirrubinas,bilirrubina,12,2
bilirrubina,bilirrubina,11,2
biliosas,biliosa,8,2
biliosa,biliosa,7,2
bilinguismos,bilinguismo,12,2
bilinguismo,bilinguismo,11,2
bilocações,bilocação,10,2
bilros,bilro,6,2
biltragem,biltragem,9,2
biltragens,biltragem,10,2
binóculo,binóculo,8,2
binação,binação,7,2
binagens,binagem,8,2
binagem,binagem,7,2
binações,binação,8,2
bimotores,bimotor,9,2
bimotor,bimotor,7,2
bimetalismos,bimetalismo,12,2
bimetalismo,bimetalismo,11,2
bimetal,bimetal,7,2
bimetais,bimetal,8,2
bimestres,bimestre,9,2
bimestre,bimestre,8,2
bimbarretas,bimbarreta,11,2
bimbarreta,bimbarreta,10,2
bimbarras,bimbarra,9,2
bimbarra,bimbarra,8,2
bimbalhadas,bimbalhada,11,2
bimbalhada,bimbalhada,10,2
bimbaduras,bimbadura,10,2
bimbadura,bimbadura,9,2
biltrarias,biltraria,10,2
biltraria,biltraria,9,2
bilingues,bilingue,9,2
bilingue,bilingue,8,2
bilimbis,bilimbi,8,2
bilimbi,bilimbi,7,2
bilhó,bilhó,5,2
biles,bile,5,2
bile,bile,4,2
bilbuqués,bilbuqué,9,2
bilbuqué,bilbuqué,8,2
bilbodes,bilbode,8,2
bilbode,bilbode,7,2
bijuterias,bijuteria,10,2
bijuteria,bijuteria,9,2
bijecção,bijecção,8,2
bijecções,bijecção,9,2
bijagós,bijagó,7,2
bijagó,bijagó,6,2
bigs,big,4,2
bigotismos,bigotismo,10,2
bigotismo,bigotismo,9,2
bigotas,bigota,7,2
bigota,bigota,6,2
bigorrilhas,bigorrilha,11,2
bigorrilha,bigorrilha,10,2
bigornas,bigorna,8,2
bigorna,bigorna,7,2
bigodis,bigodi,7,2
bilhar,bilhar,6,2
bilharda,bilharda,8,2
bilifuscinas,bilifuscina,12,2
bilifuscina,bilifuscina,11,2
bilifulvinas,bilifulvina,12,2
bilifulvina,bilifulvina,11,2
bilhós,bilhó,6,2
bilhárzias,bilhárzia,10,2
bilhárzia,bilhárzia,9,2
bilhostres,bilhostre,10,2
bilhostre,bilhostre,9,2
bilheteiros,bilheteiro,11,2
bilheteiro,bilheteiro,10,2
bilheteiras,bilheteira,11,2
bilheteira,bilheteira,10,2
bilhetadas,bilhetada,10,2
bilhetada,bilhetada,9,2
bilharzioses,bilharziose,12,2
bilharziose,bilharziose,11,2
bilharzíases,bilharzíase,12,2
bilharzíase,bilharzíase,11,2
bilharistas,bilharista,11,2
bilharista,bilharista,10,2
bilhares,bilhar,8,2
bilhardas,bilharda,9,2
braciagem,braciagem,9,2
braciagens,braciagem,10,2
braco,braco,5,2
cabramos,cabramo,8,2
cabramo,cabramo,7,2
cabralistas,cabralista,11,2
cabralista,cabralista,10,2
cabralismos,cabralismo,11,2
cabralismo,cabralismo,10,2
cabralinos,cabralino,10,2
cabralino,cabralino,9,2
cabradas,cabrada,8,2
cabrada,cabrada,7,2
cabozes,caboz,7,2
cabouqueiros,cabouqueiro,12,2
cabouqueiro,cabouqueiro,11,2
caboucos,cabouco,8,2
cabouco,cabouco,7,2
cabotinismos,cabotinismo,12,2
cabotinismo,cabotinismo,11,2
cabotinagens,cabotinagem,12,2
cabotinagem,cabotinagem,11,2
cabotagens,cabotagem,10,2
cabotagem,cabotagem,9,2
caboz,caboz,5,2
cabrestante,cabrestante,11,2
cabrestantes,cabrestante,12,2
cabris,cabril,6,2
cabriolés,cabriolé,9,2
cabriolices,cabriolice,11,2
cabriolice,cabriolice,10,2
cabriolas,cabriola,9,2
cabriola,cabriola,8,2
cabriolé,cabriolé,8,2
cabrião,cabrião,7,2
cabrins,cabrim,7,2
cabrim,cabrim,6,2
cabrilhas,cabrilha,9,2
cabrilha,cabrilha,8,2
cabril,cabril,6,2
cabriões,cabrião,8,2
cabrestos,cabresto,9,2
cabrestão,cabrestão,9,2
cabresto,cabresto,8,2
cabrestilhos,cabrestilho,12,2
cabrestilho,cabrestilho,11,2
cabrestões,cabrestão,10,2
cabos,cabo,5,2
caboilas,caboila,8,2
caboila,caboila,7,2
cabocladas,caboclada,10,2
cabeçorra,cabeçorra,9,2
cabeção,cabeção,7,2
cabeço,cabeço,6,2
cabeleiros,cabeleiro,10,2
cabeleiro,cabeleiro,9,2
cabeleiras,cabeleira,10,2
cabeleira,cabeleira,9,2
cabelames,cabelame,9,2
cabelame,cabelame,8,2
cabeladuras,cabeladura,11,2
cabeladura,cabeladura,10,2
cabeções,cabeção,8,2
cabedelos,cabedelo,9,2
cabedelo,cabedelo,8,2
cabedal,cabedal,7,2
cabedais,cabedal,8,2
cabecéis,cabecel,8,2
cabecilhas,cabecilha,10,2
cabecilha,cabecilha,9,2
cabeçorras,cabeçorra,10,2
cabritada,cabritada,9,2
cabeçorro,cabeçorro,9,2
cabeços,cabeço,7,2
caboclada,caboclada,9,2
cabochão,cabochão,8,2
cabochões,cabochão,9,2
cabo,cabo,4,2
cabindas,cabinda,8,2
cabinda,cabinda,7,2
cabildas,cabilda,8,2
cabilda,cabilda,7,2
cabilas,cabila,7,2
cabila,cabila,6,2
cabidual,cabidual,8,2
cabiduais,cabidual,9,2
cabidos,cabido,7,2
cabido,cabido,6,2
cabides,cabide,7,2
cabidelas,cabidela,9,2
cabidela,cabidela,8,2
cabide,cabide,6,2
cabidas,cabida,7,2
cabida,cabida,6,2
cabes,cabe,5,2
cabeçotes,cabeçote,9,2
cabeçote,cabeçote,8,2
cabeçorros,cabeçorro,10,2
cabecel,cabecel,7,2
cabritadas,cabritada,10,2
cabro,cabro,5,2
cachapeira,cachapeira,10,2
cachaços,cachaço,8,2
cachação,cachação,8,2
cachaço,cachaço,7,2
cachamorras,cachamorra,11,2
cachamorradas,cachamorrada,13,2
cachamorrada,cachamorrada,12,2
